,Gold,SP500
2005-06-06,-0.017627134251184624,0.004154561842983909
2005-06-07,0.011442467276112924,-0.017632012219295258
2005-06-08,0.010979289895187368,-0.01873693626276252
2005-06-09,-0.021543652543370644,-0.0167720987534786
2005-06-10,-0.008015220601049852,0.006588249914433491
2005-06-13,-0.0056321638595449065,-0.009278651848420107
2005-06-14,-0.011617557821530695,0.04054869764763951
2005-06-15,0.027896679308683767,-0.0009905089092591295
2005-06-16,0.01623135123871732,-0.016788199416995508
2005-06-17,0.011569880922588753,-0.023082743132997106
2005-06-20,0.0021513427554793263,0.024450056526131095
2005-06-21,-0.015037303224755987,-0.003808162782221585
2005-06-22,0.027659757442242687,-0.001707592773997791
2005-06-23,0.003810490873846251,0.009437197855041596
2005-06-24,0.003919406189399547,0.0058437493103497854
2005-06-27,-0.012062603422084355,-0.004946599720075385
2005-06-28,0.0037273898988854264,-0.00469808424751165
2005-06-29,-0.00034044271246304623,0.020914852927296855
2005-06-30,-0.0036361445321401948,-0.0069846140938881725
2005-07-01,0.0199268823364235,-0.005681607269817421
2005-07-04,0.0002245687331810308,0.0038975843792858917
2005-07-05,-0.0019403153614462837,0.012378353329690166
2005-07-06,-0.0052675140577628675,-4.153824547838183e-05
2005-07-07,-0.0038279864116947115,-0.014058821303240451
2005-07-08,0.018194498262001903,0.025550720479423257
2005-07-11,-0.0035689742216080582,0.013196494509575616
2005-07-12,-0.01302737315657671,-0.033323851897303775
2005-07-13,-0.0032409559467149428,-0.01894121954966756
2005-07-14,0.031076124004196865,0.002235895704745085
2005-07-15,-0.0032635998542046565,0.00785751455674463
2005-07-18,-0.0011799340755908514,0.006620020078672966
2005-07-19,-0.02851649067306332,0.0028589539866080613
2005-07-20,-0.013878804965628263,-0.013366500357638592
2005-07-21,-0.006283319777376133,0.02009411110338718
2005-07-22,0.02418635720467021,-0.011956436390864146
2005-07-25,0.026373156539841597,0.00959302174022712
2005-07-26,0.006219088764393842,0.031131117881350426
2005-07-27,0.004802353640530278,0.004255689984526807
2005-07-28,-0.018519824807389874,0.017963747796216147
2005-07-29,0.00204905008880755,0.017512429306440067
2005-08-01,-0.004055673808008834,0.005722876094828602
2005-08-02,0.012506291417443732,-0.013720586141394948
2005-08-03,0.010219370640805725,-0.010317121478640426
2005-08-04,0.008790525965354437,-0.008472591413066697
2005-08-05,0.004225057034934175,-0.00028399597550398965
2005-08-08,-0.000608558940872674,-0.0005307347091822332
2005-08-09,0.004282592239463472,0.011010196875910545
2005-08-10,-0.00020850753909152262,0.01077405124908382
2005-08-11,0.0015827679449734225,0.028293582009259043
2005-08-12,0.005911650939972753,0.03173832814464073
2005-08-15,-0.03449233536707111,-0.004893486817906127
2005-08-16,-0.009278335502453813,-0.017970960950782284
2005-08-17,-0.013526406250090309,0.01739325194736225
2005-08-18,-0.016188800195324482,-0.003373813658134802
2005-08-19,-0.003322453030858687,0.006254646548381448
2005-08-22,0.013986584051223364,0.025443370958290912
2005-08-23,-0.035769725246767886,-0.006484568116561238
2005-08-24,-0.020838832662785477,0.0042881097952120854
2005-08-25,-0.021178282045785434,0.007001827134580936
2005-08-26,0.0004895793058142431,-0.0155665650505633
2005-08-29,0.01078516039693028,-0.026399745998202332
2005-08-30,0.015006184328951018,0.0024813346771119936
2005-08-31,-0.0033793582580349288,-0.001539925156871494
2005-09-01,-0.006021666591767814,-0.028321286154480315
2005-09-02,-0.01463694183038122,-0.006340230117918767
2005-09-05,0.01301260497582418,0.024775255293941218
2005-09-06,-0.010479928399288456,0.008634753318125164
2005-09-07,0.007339017208424293,0.011430941447515195
2005-09-08,0.013378099194360421,0.0006873306599377585
2005-09-09,0.00492227328194196,0.14890645935516406
2005-09-12,0.01970411137518385,0.01521419273693609
2005-09-13,0.008658042308059551,-0.00030780723054035043
2005-09-14,-0.005030487253162145,0.01653648037245828
2005-09-15,-0.0175727888819465,0.03834942187855235
2005-09-16,0.02336286749933735,0.02077636403398539
2005-09-19,-0.003179425922690515,0.00589178977326296
2005-09-20,-0.004514830524211317,-0.002938752478175064
2005-09-21,-0.09873625711406098,-0.07636136022052548
2005-09-22,-0.009246745931734041,-0.044996736693870394
2005-09-23,0.0021135638267735964,-0.003551014196982839
2005-09-26,-0.013072119487777114,-0.0169757225520014
2005-09-27,-0.013521376376078842,0.010334190252117135
2005-09-28,0.007645913929461964,0.007960190444810535
2005-09-29,-0.005868979344052955,0.00985867505343166
2005-09-30,0.009939283684615044,0.02252952780828649
2005-10-03,-0.009972450909695535,-0.011470125428960136
2005-10-04,-0.004186417482829321,0.022354491643457555
2005-10-05,0.018643227058906312,0.005893881861588162
2005-10-06,0.0005517794558378966,-0.010605755453262738
2005-10-07,0.002137122186740951,-0.0007073954578789989
2005-10-10,-0.0038002655560008813,-0.003855500496604406
2005-10-11,0.031085840795840362,-0.00510767620308493
2005-10-12,0.005365052994498226,-0.010028919629884303
2005-10-13,-0.0005588254395378592,0.009016546132504626
2005-10-14,-0.006189069362857948,-0.019530546252950823
2005-10-17,-0.09796986541238482,0.044418734897821395
2005-10-18,-0.01161750618876612,0.011815752034202431
2005-10-19,0.033259111737505065,-0.003228109148998155
2005-10-20,-0.009923189007244674,-0.010976550711698018
2005-10-21,0.004422137370694843,0.0073280275911578666
2005-10-24,0.019846661067596943,-0.007414032695721176
2005-10-25,-0.03311993710007851,-0.012950155871541361
2005-10-26,-5.343474029987629e-06,-0.009274172409513603
2005-10-27,0.008697181531998745,-0.0011142134899691546
2005-10-28,0.008520372890536464,-0.007778299026536775
2005-10-31,0.021027963743673998,-0.0030546653664461857
2005-11-01,0.005450868992218138,-0.007492102894223106
2005-11-02,-0.013816101643142375,0.030565776189510188
2005-11-03,0.005046133705985678,-0.010982026611207334
2005-11-04,0.001775151225269587,0.03848496172578309
2005-11-07,0.019077925399246992,0.0009733675621365648
2005-11-08,-0.012618853693266003,0.016688717305269864
2005-11-09,-0.016227489025066533,-0.002414167446376263
2005-11-10,0.013035636298747435,-0.007261571531306406
2005-11-11,0.020274306912726976,-0.006077740116642607
2005-11-14,-0.008694150807700548,-0.009083037622740108
2005-11-15,0.0008524245997972248,0.00807768480861308
2005-11-16,-0.003036129696913601,-0.005404067665853618
2005-11-17,-0.028675453842366562,0.0007870063196916906
2005-11-18,0.0015975029562044394,-0.012269621744161322
2005-11-21,-0.004299451077223141,-0.058769059275022455
2005-11-22,-0.02275469777374883,0.00018852676492020642
2005-11-23,-0.02126093158249767,0.008989973217101618
2005-11-24,0.002946425589311878,-0.01158406567586199
2005-11-25,-0.026039932319321227,0.016158013354100907
2005-11-28,0.0002744324902644323,-0.008384193126091467
2005-11-29,-0.0042290637768886965,0.04518980139526724
2005-11-30,0.0092222182645258,0.009811920389961024
2005-12-01,-0.006040877459803311,-0.013374001067065346
2005-12-02,0.004389382122104959,0.025111369222487485
2005-12-05,0.0012363226147751832,-0.0007359645072642349
2005-12-06,0.00037093407442412014,0.02122288268351735
2005-12-07,-0.052858584373575594,-0.013457810258800544
2005-12-08,-0.00821819996471181,0.022182729151158702
2005-12-09,-0.002486875501568893,-0.012573678756731817
2005-12-12,-0.0089213072755225,0.012221465648643555
2005-12-13,-0.00783436995641908,-0.007497748582870777
2005-12-14,-0.015003587478960469,0.006666053560907527
2005-12-15,-0.020812160899933718,-0.0011207211275865367
2005-12-16,-0.004618547157057929,0.04215875527346864
2005-12-19,-0.007843203177437417,0.09433206271966163
2005-12-20,-0.013878882168123845,0.021404315488186627
2005-12-21,0.007659991142499706,0.03419801534802846
2005-12-22,0.010431327272990959,-0.0021818198829881745
2005-12-23,-0.006885544196638354,0.0006835475690572569
2005-12-26,-0.008414201241798413,0.012173905013529772
2005-12-27,-0.005995578973250654,0.006467831787147361
2005-12-28,-0.0013827039994376703,0.0075916205125340815
2005-12-29,0.004961739985093356,-0.006402518075800513
2005-12-30,-0.014606473442859686,-0.00039540409915592606
2006-01-02,0.016175096822009717,-0.006176937696321952
2006-01-03,-0.003549251923552252,0.020182263295336268
2006-01-04,0.0012470637515498762,0.011378637738881354
2006-01-05,0.004239503424215609,0.019310441046695492
2006-01-06,-0.10945545177966622,0.004494329076268561
2006-01-09,-0.00042801969688151,-0.0005676497471586222
2006-01-10,0.003949166826288777,0.00573924314397113
2006-01-11,-0.005179620896881179,-0.016054502672070797
2006-01-12,0.0003881125670601954,-0.0036058479677886263
2006-01-13,-0.020155628178381943,0.05055127313866846
2006-01-16,0.02667313443516065,-0.0034347412147925018
2006-01-17,0.018188905037075036,0.045529155906809074
2006-01-18,-0.01801021174133926,-0.0021159723029715873
2006-01-19,-0.006027554377410477,0.008853571243420622
2006-01-20,-0.007303695552385522,-0.008185719616916463
2006-01-23,0.016747758989954377,0.010378660149004902
2006-01-24,-0.0019422943673831877,0.042044148397054185
2006-01-25,-0.004770957941347986,0.004642057904254101
2006-01-26,0.009891203166680787,0.007857152530328239
2006-01-27,-0.01028668419138335,-0.005684311163096773
2006-01-30,-0.010878182288275312,-0.007218270407531788
2006-01-31,-0.00439715676153719,0.008140813839005698
2006-02-01,-0.02254973678526263,-0.0036593554573454046
2006-02-02,-0.0006200701946774015,-0.009893056777796156
2006-02-03,-0.008837162985950133,0.006657338225629916
2006-02-06,0.007576178181357803,-0.028515746336534642
2006-02-07,-0.005175143128508299,0.008505591579047699
2006-02-08,-0.01541512299509315,-0.007738977843582481
2006-02-09,0.006578048650149838,-0.004249314081430157
2006-02-10,0.007374929631962568,0.0008419209511392395
2006-02-13,0.00886455730496914,0.021448566741348693
2006-02-14,0.03262932724330624,-0.004891124754887666
2006-02-15,0.009604173897562178,-0.018295768062295457
2006-02-16,-0.011134383358855587,-0.0028167980739515403
2006-02-17,-0.020146750140954333,0.007917640960018095
2006-02-20,-0.008685977587697439,0.0097327841834304
2006-02-21,-0.0007951968745169589,-0.010109959616736832
2006-02-22,0.0064023469160128955,0.03440461810896089
2006-02-23,0.014539240951498267,-0.0009098475597968366
2006-02-24,-0.007720958900126349,-0.011307964542849437
2006-02-27,-0.0017151693723454029,-0.007509666843439258
2006-02-28,-0.018649432066606967,-0.04006179132497517
2006-03-01,-0.006208527337381587,0.015964810275538758
2006-03-02,-0.007778225436213306,0.008793079740921273
2006-03-03,0.004635540668271649,-0.027889133580693035
2006-03-06,0.01307442413006969,0.010939396152440235
2006-03-07,0.0057194620246931935,-0.002779753182465828
2006-03-08,-0.002352030110419392,-0.006592453971022064
2006-03-09,-0.009726953284960219,0.011514258763025718
2006-03-10,-0.007991584811157566,0.003868256888101412
2006-03-13,0.01403628316664168,0.009181620390435411
2006-03-14,-0.00807651269586754,-0.011181869564843377
2006-03-15,-0.005063437841813721,0.03222893276375657
2006-03-16,-0.002585714087469744,0.007232413831116537
2006-03-17,0.014511103023489062,-0.0019724860957106407
2006-03-20,0.027362600141264928,0.009145168498858849
2006-03-21,0.020758467984621342,-0.026345263056258433
2006-03-22,-0.001411892312541688,-0.005536869384932503
2006-03-23,-0.0010916154149723796,-0.013431674985804094
2006-03-24,-0.016999087881538137,0.0039059444596636042
2006-03-27,-0.0007696961847456664,-0.012861156552154567
2006-03-28,0.009086946271937598,-0.0011134930451789228
2006-03-29,-0.004166478705226612,0.004349402463666948
2006-03-30,-0.010135636731179003,-0.0001508081024966214
2006-03-31,0.01112738527436625,-0.0011340510512435132
2006-04-03,-0.004358901145814806,0.005061253082433718
2006-04-04,-0.0011100906729744912,-0.006325154423577758
2006-04-05,0.0009056829056979001,0.019084556169944
2006-04-06,-0.010059168474424538,-0.0010279307956990278
2006-04-07,0.015572085226133455,0.02955456263983554
2006-04-10,-0.024570254592584988,8.328168660143091e-05
2006-04-11,0.010608483689977336,-0.0007932853352612743
2006-04-12,0.008693737156346405,-0.0063635149642129124
2006-04-13,-0.044147129578706874,-0.011871790474379623
2006-04-14,0.0253107666506952,0.01564052014035922
2006-04-17,0.003551742495814719,-0.01044449574709738
2006-04-18,-0.0069243834898821775,0.010007494966541618
2006-04-19,0.005044899885659827,0.02433835438096199
2006-04-20,0.007335293670362862,-0.002696873964697205
2006-04-21,-0.06146008020957532,-0.026660734691041084
2006-04-24,-0.008364581992284357,-0.00803896355814775
2006-04-25,-0.01750792406168536,-0.012876915421061223
2006-04-26,-0.0027568989621796582,0.004268453309804093
2006-04-27,-0.013134839382259558,-0.004191936640879803
2006-04-28,-0.026517665256579576,0.01671718397104857
2006-05-01,0.007837462668197017,-0.031953972810648476
2006-05-02,0.006453437011428531,-0.042430404570735304
2006-05-03,0.003705202626309103,0.010341940825345019
2006-05-04,-0.009542606545521071,-0.004795003306146228
2006-05-05,0.0066590890886989145,-0.0051830818491211345
2006-05-08,-0.012064336516386536,-0.029141377550276716
2006-05-09,0.007380658221227038,-0.034896280561951626
2006-05-10,0.027184251682353777,-0.003930353427139192
2006-05-11,0.005815947617560279,0.015695937887638487
2006-05-12,0.017167630090851548,0.00025384988571336165
2006-05-15,-0.006724661790713954,-0.0031897321775015562
2006-05-16,0.008814053860276668,-0.004750443851348438
2006-05-17,-0.031552392482793706,0.050283681186842975
2006-05-18,0.016012230545805844,0.016399412529673068
2006-05-19,-0.0016133137211508143,-0.000248739600831526
2006-05-22,-0.0023479671383866375,0.015036529831731898
2006-05-23,0.0008474868335794729,-0.011598007298989476
2006-05-24,0.005058172281159349,-0.00024037105955983405
2006-05-25,-0.009782874600117331,0.0009852715898433881
2006-05-26,0.005839773292712639,-0.021465302925577422
2006-05-29,0.0025428540618024536,0.005345949582879423
2006-05-30,-0.027655482325747806,0.01137935323477168
2006-05-31,0.006859540531612778,-0.007302038055452419
2006-06-01,-0.010704759985717897,-0.012531441267016283
2006-06-02,-0.0002646032468878539,-0.0040874733664945945
2006-06-05,0.016681546408378562,-0.004832276363588035
2006-06-06,0.00047052016672291254,0.002878320380503761
2006-06-07,-0.005253675922148651,0.016158769494611876
2006-06-08,0.0027470131404931618,-0.016277747047245977
2006-06-09,-0.0036205295301025638,-0.02821561900485305
2006-06-12,0.010482153460578125,0.01833314870772738
2006-06-13,0.0062221731282868795,-0.02519912359249829
2006-06-14,0.009745325645715215,0.001415166945590283
2006-06-15,-0.0012235541224132813,0.00991890245690405
2006-06-16,-0.010436891887346388,-0.0009909566258965866
2006-06-19,-0.01133404369509112,-0.0032345421171509053
2006-06-20,0.0008969585586117449,0.0014173174870883458
2006-06-21,0.0067516457545199506,-0.00012647672942602933
2006-06-22,-0.009655891749103404,0.015363349584001968
2006-06-23,-0.006726351361890658,-0.007544507551305017
2006-06-26,0.0008233725640257475,-0.0017516091614529024
2006-06-27,-0.013546465913063549,-0.017173899288157712
2006-06-28,0.008095869082502066,0.0031546351611375307
2006-06-29,0.015309579528090955,0.0032483456309749205
2006-06-30,0.01183019442584126,0.01082048369669841
2006-07-03,0.06410663877473483,-0.0029243193167211028
2006-07-04,-0.0016391034844241252,-0.016805228541646813
2006-07-05,0.009532190788639929,0.009077388186910083
2006-07-06,-0.0032594308435194485,-0.007546133325241003
2006-07-07,-0.004288900389275133,0.035050865512734224
2006-07-10,-0.0015631454897716993,0.008564626145292933
2006-07-11,-0.0027064760640871793,-0.0029265541711666417
2006-07-12,-0.0043956285484216505,0.0034291142784905588
2006-07-13,-0.006002175107672048,0.004992462985365924
2006-07-14,-0.009743207451234913,-0.004619109200955567
2006-07-17,-0.015555318624349406,0.002587855337163808
2006-07-18,-0.007735039545289106,-0.0034631177949930214
2006-07-19,0.006165723538377611,0.007306549246286124
2006-07-20,-0.00230281017677239,-0.005133255898706388
2006-07-21,0.014788104079600477,0.0004334672421223
2006-07-24,0.011995403373789279,-2.708942898147542e-05
2006-07-25,0.004782462820213883,-0.019840232438945952
2006-07-26,0.007747156270439096,-0.006126676950660688
2006-07-27,-0.0019196313639155873,0.003474297084462939
2006-07-28,0.020640984572424165,-0.032861063685674166
2006-07-31,-0.014510518529231723,0.004249888724226808
2006-08-01,0.02384737810073637,-0.007353519321083537
2006-08-02,-0.015716616378951536,-0.00996896035574467
2006-08-03,-0.011142001383171765,0.010959957969776928
2006-08-04,0.03580744040725486,0.00391427012991144
2006-08-07,0.021023039023122192,0.017275010039887115
2006-08-08,-0.0018320122641294807,-0.009383578024132585
2006-08-09,-0.01629743161642737,-0.024766409821023096
2006-08-10,-0.005383364484703276,0.008056960763007444
2006-08-11,-0.01878406148836335,-0.019775495826210354
2006-08-14,-0.03606885902566699,-0.010925183781297995
2006-08-15,-0.014537848382277306,-0.007435960984187862
2006-08-16,0.005271518561985813,-0.004994436754004064
2006-08-17,0.008403875960924165,-1.7468042827513914e-05
2006-08-18,-0.001400008466823501,-0.013043172790644385
2006-08-21,-0.005039674678941382,0.0030277518278847854
2006-08-22,0.008075381929973442,0.0014355823558936346
2006-08-23,-0.0227568145060865,-0.009256861567564749
2006-08-24,-0.0021123081835174163,0.013607752151937848
2006-08-25,0.03673871375956932,-0.011214322834905198
2006-08-28,-0.0021309622837045214,0.011444327186381381
2006-08-29,0.0023292679680897285,-0.01297917257667349
2006-08-30,-0.003995102073286585,-0.010802980900109891
2006-08-31,-0.020675700965984863,0.005020643042031804
2006-09-01,-0.03166646436176386,-0.008037882596479926
2006-09-04,-0.002709882019309222,0.032336251688593956
2006-09-05,-0.005743625045133729,0.010389293623575687
2006-09-06,-0.03149375058732147,0.002351931437012108
2006-09-07,0.03047301501752729,0.0003056080655763923
2006-09-08,-0.001824867643317996,0.0053214647374142466
2006-09-11,0.005482767056235386,0.02887020806847107
2006-09-12,0.009583484158872394,0.002122470930782164
2006-09-13,0.026086848080759055,0.013404874254808238
2006-09-14,-0.013383196692798286,-0.019285417829783588
2006-09-15,-0.0018877604230449652,-0.017603237426274468
2006-09-18,-0.01822333432089738,0.02548645993119774
2006-09-19,0.0114194672460269,0.03747301570887819
2006-09-20,-6.121004435123058e-05,-0.004901514166541602
2006-09-21,0.0017457380157253006,0.01143825067477117
2006-09-22,-0.0010221332386542905,0.0035443865994771273
2006-09-25,0.01797240049786663,0.0040621075344445525
2006-09-26,-0.003741587797941419,-3.296792008769452e-05
2006-09-27,-0.013709091559511999,0.01674432001316722
2006-09-28,-0.0010909349420668466,-0.005289340956750856
2006-09-29,0.013356671219037455,-0.012019027015685427
2006-10-02,-0.010732942698729757,0.027251121562916415
2006-10-03,0.09954547466050057,0.004371416337859693
2006-10-04,0.000518919257243249,-0.012780915637782529
2006-10-05,0.00685819225049053,0.006353777545210956
2006-10-06,-0.02472143070394656,0.0007825375319316423
2006-10-09,-0.017459400631587883,-0.0033291527776462045
2006-10-10,0.005310162149999456,-0.0397349969339412
2006-10-11,0.004067255927583279,0.0017269173872682853
2006-10-12,-0.009266399479918683,0.003851237743085372
2006-10-13,-0.00978475778745885,0.003920276885837506
2006-10-16,-0.005430079471719036,0.0040225278115736274
2006-10-17,0.004973644965334399,0.0001735028462420697
2006-10-18,-0.005376004766671159,0.0004457319537058253
2006-10-19,0.0077905429793756874,0.0034432385178709115
2006-10-20,-0.00046370555763083953,-0.014562189790172703
2006-10-23,-0.00010621446163123324,-0.0031978561588044156
2006-10-24,-0.0015750152362319554,-0.014962896958246865
2006-10-25,-0.001240373262024102,-0.011377951158618485
2006-10-26,-0.023838790890319185,0.0010733745078804855
2006-10-27,-0.0066328513951924096,0.0109012239799501
2006-10-30,-0.0052786850177719705,0.0131344656861794
2006-10-31,-0.014846356233427874,-0.02098544238428817
2006-11-01,-0.007551982710247152,0.017893114944256945
2006-11-02,-0.0016901019622599612,0.02504023094385126
2006-11-03,-0.007932534584788233,-0.007136381944737024
2006-11-06,0.0021531938461773112,0.01202258619996983
2006-11-07,-0.021248998743040044,0.00401749055769494
2006-11-08,0.02598843312808845,0.0011360586899428827
2006-11-09,0.003911883297250076,-0.0167230715730517
2006-11-10,0.008986356571163005,0.008538046533913678
2006-11-13,0.015684377354120684,0.008839153824963914
2006-11-14,-0.0033201044571694862,-0.0022467390256712
2006-11-15,0.02246500932448627,-0.01035605771994677
2006-11-16,0.015733567199309323,-0.034820849596132145
2006-11-17,-0.0005898894971793756,-0.002732394599096546
2006-11-20,0.0068249384654625765,-0.008523450804933386
2006-11-21,-0.11680143641692153,0.017854984710177595
2006-11-22,0.013634879260211279,-0.00851480175245748
2006-11-23,0.003269969050022931,0.01418681961207473
2006-11-24,0.02295938524509936,-0.017031597386264353
2006-11-27,0.017146330826968023,-0.007295464139862092
2006-11-28,0.00826872421286365,0.017237671745824346
2006-11-29,-0.0008369914353322111,-0.0001652265764180639
2006-11-30,-0.0017562264535102134,-0.026810282041128845
2006-12-01,-0.01712183233219656,0.022357596585390604
2006-12-04,-0.01193326101440038,0.006830181740012847
2006-12-05,-0.0027923365902815874,0.018983776998991418
2006-12-06,0.014478120097165743,0.028893599289352534
2006-12-07,0.02119560987613619,0.015402884464878277
2006-12-08,0.004132281532043187,-0.0058412514565927155
2006-12-11,-0.0006930788637280525,-0.015624397854944655
2006-12-12,-0.005767252439180303,-0.021542622574740055
2006-12-13,-0.005008169311625517,0.010716532316023587
2006-12-14,0.007544927685764285,-0.0038947845604735383
2006-12-15,-0.02371648915155352,-0.017706578946214024
2006-12-18,0.003607936617851525,0.007949339245498727
2006-12-19,0.011006615437133193,0.026241099794257178
2006-12-20,0.0009537395483251377,-0.011054140350777782
2006-12-21,0.010041097559414562,-0.006708197944989969
2006-12-22,-0.004330384473394928,-0.010845733591996792
2006-12-25,-0.008665040297179391,-0.03187198841381417
2006-12-26,-0.01263232222686884,-0.010613922589968882
2006-12-27,-0.00914150877282839,0.002303381306195231
2006-12-28,0.010040836645018678,-0.036962137842759715
2006-12-29,-0.030491412787994863,-0.008151500961608046
2007-01-01,0.0053895281482913195,-0.013541742854684923
2007-01-02,-0.004568285076881249,-0.0009435803085666766
2007-01-03,-0.013222172322141398,0.005182874327854614
2007-01-04,0.004080756519515378,-0.01602354253131751
2007-01-05,-0.0024414083649985157,0.004535805787503187
2007-01-08,0.004567732213939148,-0.0022527609083427703
2007-01-09,0.005516551811549086,-0.0021368829768543514
2007-01-10,0.04845180485808017,0.0029881149890194033
2007-01-11,0.02373435589295971,0.02279138803640592
2007-01-12,-0.0004894378118391228,0.010751173080525284
2007-01-15,0.02321447848490487,0.0026084096344211665
2007-01-16,-0.018430336449750024,-0.017320329971959862
2007-01-17,-0.00021088373006377208,-0.016139488042360425
2007-01-18,0.003981898224683437,-0.04144808942459521
2007-01-19,0.023154189299291184,0.017207761550015348
2007-01-22,-0.005418217708564816,-0.004273085458380823
2007-01-23,-0.008712081423733113,-0.017159009499040197
2007-01-24,0.008040304349720442,-0.01217715840751402
2007-01-25,0.007919265709248639,0.0387816940495456
2007-01-26,0.0022099445587791446,-0.023577597433325916
2007-01-29,0.010739598863352271,-0.006734298031250902
2007-01-30,0.008779167757425767,0.02420170469168433
2007-01-31,0.003319129397192051,0.016871546884461252
2007-02-01,-0.0007764063045390079,0.0011820487374330742
2007-02-02,0.00645692939720584,-0.043074977702219616
2007-02-05,0.0036492878208092927,0.005612383180337017
2007-02-06,0.009890664237602674,0.0015457408825663775
2007-02-07,-0.003312231428747298,-0.01565177822894754
2007-02-08,-0.007461013960555382,-0.016035425097135507
2007-02-09,-0.01025081046582484,-0.0014130396011176446
2007-02-12,0.02255701658047074,-0.0031231815905632837
2007-02-13,-0.012740793036762479,-0.004684177803563811
2007-02-14,-0.013985597066621168,-0.004656798577351714
2007-02-15,0.008858249708078886,-0.003931263187656781
2007-02-16,-0.03509035436928581,-0.008385104728702263
2007-02-19,-0.0028473559151642692,-0.0036320488477168972
2007-02-20,0.0014266272687941447,-0.011038112417895452
2007-02-21,0.014445509991829936,0.0006711647429724637
2007-02-22,0.02370309195857978,0.005915824644704779
2007-02-23,0.011052574590684434,0.01008488972279562
2007-02-26,0.004575837351687984,0.011265113216852163
2007-02-27,-0.010986040304140998,0.008398108192405402
2007-02-28,-0.0010767966751950785,0.0061092217070184565
2007-03-01,-0.004212266881321324,0.013106100420021858
2007-03-02,-0.015639587204980713,-0.002320598116873963
2007-03-05,-0.004055808835313634,0.007404115388854464
2007-03-06,0.003481820258644695,-0.00255799632107525
2007-03-07,-0.005679708631743653,0.013370716298248047
2007-03-08,-0.033702358256168796,-0.022251793434667957
2007-03-09,-0.01369799846418004,0.01138117233000531
2007-03-12,-0.045273717141089936,0.011127511168245025
2007-03-13,-0.011260042551943497,-0.008732318472160952
2007-03-14,0.02395417124419817,-0.011352932384508836
2007-03-15,0.009622509630282381,-0.03026582531397435
2007-03-16,-0.0018985963383137004,-0.0015648749302805604
2007-03-19,0.011040597832005618,-0.008649536205725478
2007-03-20,0.0025413402610720186,-0.009156514282630122
2007-03-21,0.031227022663035817,-0.013124571404110144
2007-03-22,0.006632830935460382,0.0208245259093456
2007-03-23,-0.02153015206920965,0.011601564172032347
2007-03-26,-0.010780292534275425,0.0026690647833513617
2007-03-27,0.00017136031969492698,0.002203637623330715
2007-03-28,0.0019038732493789304,-0.006454467597044993
2007-03-29,-0.003090738928832843,0.014765654998920314
2007-03-30,-0.002645094356261309,0.014751598053109025
2007-04-02,0.03491199094228373,0.00502562886185937
2007-04-03,-0.007748442426207044,0.002956908226454552
2007-04-04,-0.003233740613685789,-0.022465928196501297
2007-04-05,-0.0014732036333882678,0.023785904958318144
2007-04-06,0.0031570465761100253,-0.01442220986276058
2007-04-09,-0.0027049635795146033,-0.010362230170500504
2007-04-10,-0.008004880744330733,-0.04490850817034528
2007-04-11,-0.01739128953946805,0.005385105364791229
2007-04-12,-0.00730097320435069,-0.0431284507783605
2007-04-13,0.005134895963671207,-0.034128852113456454
2007-04-16,0.0009337998443271137,0.020025967251161247
2007-04-17,-0.018937223009667464,0.0011636922053491904
2007-04-18,0.002958375978713894,-0.002239365186630463
2007-04-19,-6.035108494764453e-05,-0.007561219909637666
2007-04-20,0.006515317193270693,-0.0009901865569923243
2007-04-23,-0.00596145750814579,-0.011809466125351118
2007-04-24,-0.015086118333918609,-0.016025823829981876
2007-04-25,0.020277674384915886,-0.004314481337571803
2007-04-26,-0.006413327078402499,-0.008709843329360626
2007-04-27,0.020143816227741577,-0.006172002562631881
2007-04-30,-0.017976304051375493,0.002776657379588918
2007-05-01,0.008130162377873684,0.014214818552655507
2007-05-02,-0.04689105094541078,0.029029916538573668
2007-05-03,0.008591657354151419,-0.005801885970251029
2007-05-04,0.014584937440211939,0.02264848838661813
2007-05-07,0.009369130271100647,-0.004849892096521046
2007-05-08,-0.0030446666736955804,-0.0027267691056799236
2007-05-09,0.009562412553783857,-0.005284049954165308
2007-05-10,-0.0005564027423829731,-0.019702378623287182
2007-05-11,-0.007390216463217279,-0.03800774442067986
2007-05-14,-0.015364246680191663,-0.008569732659649549
2007-05-15,-0.004307044904839143,-0.01383506658144422
2007-05-16,-0.03094549213312889,-0.0030779339606447
2007-05-17,0.01847945977093862,-0.013336020355110603
2007-05-18,-0.04301207741153352,-0.006335778779201642
2007-05-21,0.00010613647808364944,-0.049205324952128496
2007-05-22,-0.0077435120366495785,-0.0031512338796479745
2007-05-23,-0.0027140720299293486,-0.01147318589745513
2007-05-24,-0.006040778617343081,0.00960444596311187
2007-05-25,0.021238471598197167,0.0012588386824141703
2007-05-28,-0.02106446124103262,0.021139889717345994
2007-05-29,-0.012852365886259967,0.017232945817672964
2007-05-30,0.03964338336536458,-0.011948910032247833
2007-05-31,0.0009914326919486865,-0.004113892465800884
2007-06-01,0.0018718384753206871,-0.00204542961497254
2007-06-04,0.007742699128632742,0.015760259450442862
2007-06-05,0.012631264519271776,0.0037866142309309885
2007-06-06,0.02920193939209375,-0.0015873030122143163
2007-06-07,-0.010853787990637931,-0.018116767380767597
2007-06-08,0.033713961965066666,-0.007120588827473064
2007-06-11,0.04320133546612848,0.00936289999820108
2007-06-12,-0.0006446385079402995,0.006516442570740982
2007-06-13,0.017854907400065977,-0.003570829294656585
